2018-06-16 07:00:00,2619
2018-06-16 07:01:00,2666
2018-06-16 07:02:00,2497
2018-06-16 07:03:00,2443
2018-06-16 07:04:00,2429
2018-06-16 07:05:00,2344
2018-06-16 07:06:00,2290
2018-06-16 07:07:00,2347
2018-06-16 07:08:00,2367
2018-06-16 07:09:00,2322
2018-06-16 07:10:00,2348
2018-06-16 07:11:00,2332
2018-06-16 07:12:00,2344
2018-06-16 07:13:00,2358
2018-06-16 07:14:00,2389
2018-06-16 07:15:00,2516
2018-06-16 07:16:00,2419
2018-06-16 07:17:00,2455
2018-06-16 07:18:00,2417
2018-06-16 07:19:00,2379
2018-06-16 07:20:00,2407
2018-06-16 07:21:00,2310
2018-06-16 07:22:00,2214
2018-06-16 07:23:00,2197
2018-06-16 07:24:00,2278
2018-06-16 07:25:00,2218
2018-06-16 07:26:00,2141
2018-06-16 07:27:00,2152
2018-06-16 07:28:00,2237
2018-06-16 07:29:00,2358
2018-06-16 07:30:00,2256
2018-06-16 07:31:00,2297
2018-06-16 07:32:00,2233
2018-06-16 07:33:00,2092
2018-06-16 07:34:00,2142
2018-06-16 07:35:00,2102
2018-06-16 07:36:00,2025
2018-06-16 07:37:00,2034
2018-06-16 07:38:00,2007
2018-06-16 07:39:00,2108
2018-06-16 07:40:00,2174
2018-06-16 07:41:00,2053
2018-06-16 07:42:00,1995
2018-06-16 07:43:00,2167
2018-06-16 07:44:00,2133
2018-06-16 07:45:00,2078
2018-06-16 07:46:00,2185
2018-06-16 07:47:00,2150
2018-06-16 07:48:00,2096
2018-06-16 07:49:00,2035
2018-06-16 07:50:00,1988
2018-06-16 07:51:00,1997
2018-06-16 07:52:00,1906
2018-06-16 07:53:00,1874
2018-06-16 07:54:00,1929
2018-06-16 07:55:00,1968
2018-06-16 07:56:00,2022
2018-06-16 07:57:00,1910
2018-06-16 07:58:00,1950
2018-06-16 07:59:00,2101
2018-06-16 08:00:00,2149
2018-06-16 08:01:00,2112
2018-06-16 08:02:00,2021
2018-06-16 08:03:00,2061
2018-06-16 08:04:00,1971
2018-06-16 08:05:00,1918
2018-06-16 08:06:00,1907
2018-06-16 08:07:00,1954
2018-06-16 08:08:00,1774
2018-06-16 08:09:00,1921
2018-06-16 08:10:00,1931
2018-06-16 08:11:00,1828
2018-06-16 08:12:00,1822
2018-06-16 08:13:00,1839
2018-06-16 08:14:00,1882
2018-06-16 08:15:00,1884
2018-06-16 08:16:00,1908
2018-06-16 08:17:00,1886
2018-06-16 08:18:00,1840
2018-06-16 08:19:00,1856
2018-06-16 08:20:00,1921
2018-06-16 08:21:00,1732
2018-06-16 08:22:00,1750
2018-06-16 08:23:00,1765
2018-06-16 08:24:00,1712
2018-06-16 08:25:00,1748
2018-06-16 08:26:00,1725
2018-06-16 08:27:00,1743
2018-06-16 08:28:00,1857
2018-06-16 08:29:00,1925
2018-06-16 08:30:00,1865
2018-06-16 08:31:00,1802
2018-06-16 08:32:00,1878
2018-06-16 08:33:00,1881
2018-06-16 08:34:00,1772
2018-06-16 08:35:00,1671
2018-06-16 08:36:00,1710
2018-06-16 08:37:00,1695
2018-06-16 08:38:00,1689
2018-06-16 08:39:00,1734
2018-06-16 08:40:00,1917
2018-06-16 08:41:00,1638
2018-06-16 08:42:00,1605
2018-06-16 08:43:00,1688
2018-06-16 08:44:00,1662
2018-06-16 08:45:00,1656
2018-06-16 08:46:00,1759
2018-06-16 08:47:00,1722
2018-06-16 08:48:00,1796
2018-06-16 08:49:00,1726
2018-06-16 08:50:00,1607
2018-06-16 08:51:00,1686
2018-06-16 08:52:00,1664
2018-06-16 08:53:00,1590
2018-06-16 08:54:00,1536
2018-06-16 08:55:00,1592
2018-06-16 08:56:00,1580
2018-06-16 08:57:00,1604
2018-06-16 08:58:00,1796
2018-06-16 08:59:00,1882
2018-06-16 09:00:00,1886
2018-06-16 09:01:00,1843
2018-06-16 09:02:00,1827
2018-06-16 09:03:00,1743
2018-06-16 09:04:00,1941
2018-06-16 09:05:00,1911
2018-06-16 09:06:00,1861
2018-06-16 09:07:00,1726
2018-06-16 09:08:00,1692
2018-06-16 09:09:00,1676
2018-06-16 09:10:00,1704
2018-06-16 09:11:00,1574
2018-06-16 09:12:00,1657
2018-06-16 09:13:00,1729
2018-06-16 09:14:00,1720
2018-06-16 09:15:00,1669
2018-06-16 09:16:00,1683
2018-06-16 09:17:00,1692
2018-06-16 09:18:00,1810
2018-06-16 09:19:00,1824
2018-06-16 09:20:00,1761
2018-06-16 09:21:00,1629
2018-06-16 09:22:00,1677
2018-06-16 09:23:00,1686
2018-06-16 09:24:00,1567
2018-06-16 09:25:00,1665
2018-06-16 09:26:00,1616
2018-06-16 09:27:00,1674
2018-06-16 09:28:00,1795
2018-06-16 09:29:00,1938
2018-06-16 09:30:00,1865
2018-06-16 09:31:00,1911
2018-06-16 09:32:00,1808
2018-06-16 09:33:00,1835
2018-06-16 09:34:00,1739
2018-06-16 09:35:00,1691
2018-06-16 09:36:00,1787
2018-06-16 09:37:00,1743
2018-06-16 09:38:00,1766
2018-06-16 09:39:00,1872
2018-06-16 09:40:00,2051
2018-06-16 09:41:00,1821
2018-06-16 09:42:00,1741
2018-06-16 09:43:00,1879
2018-06-16 09:44:00,1936
2018-06-16 09:45:00,1927
2018-06-16 09:46:00,1909
2018-06-16 09:47:00,1900
2018-06-16 09:48:00,1937
2018-06-16 09:49:00,2012
2018-06-16 09:50:00,1936
2018-06-16 09:51:00,1926
2018-06-16 09:52:00,1798
2018-06-16 09:53:00,1785
2018-06-16 09:54:00,1805
2018-06-16 09:55:00,1868
2018-06-16 09:56:00,1860
2018-06-16 09:57:00,1895
2018-06-16 09:58:00,1986
2018-06-16 09:59:00,2079
2018-06-16 10:00:00,2169
2018-06-16 10:01:00,2206
2018-06-16 10:02:00,2013
2018-06-16 10:03:00,2042
2018-06-16 10:04:00,2032
2018-06-16 10:05:00,2096
2018-06-16 10:06:00,1959
2018-06-16 10:07:00,1992
2018-06-16 10:08:00,1995
2018-06-16 10:09:00,2161
2018-06-16 10:10:00,2124
2018-06-16 10:11:00,1983
2018-06-16 10:12:00,2024
2018-06-16 10:13:00,2193
2018-06-16 10:14:00,2213
2018-06-16 10:15:00,2257
2018-06-16 10:16:00,2265
2018-06-16 10:17:00,2268
2018-06-16 10:18:00,2355
2018-06-16 10:19:00,2441
2018-06-16 10:20:00,2397
2018-06-16 10:21:00,2297
2018-06-16 10:22:00,2287
2018-06-16 10:23:00,2296
2018-06-16 10:24:00,2208
2018-06-16 10:25:00,2354
2018-06-16 10:26:00,2352
2018-06-16 10:27:00,2399
2018-06-16 10:28:00,2601
2018-06-16 10:29:00,2692
2018-06-16 10:30:00,2775
2018-06-16 10:31:00,2615
2018-06-16 10:32:00,2687
2018-06-16 10:33:00,2678
2018-06-16 10:34:00,2559
2018-06-16 10:35:00,2557
2018-06-16 10:36:00,2502
2018-06-16 10:37:00,2686
2018-06-16 10:38:00,2694
2018-06-16 10:39:00,2732
2018-06-16 10:40:00,2957
2018-06-16 10:41:00,2790
2018-06-16 10:42:00,2751
2018-06-16 10:43:00,2874
2018-06-16 10:44:00,2928
2018-06-16 10:45:00,2915
2018-06-16 10:46:00,2937
2018-06-16 10:47:00,3008
2018-06-16 10:48:00,2866
2018-06-16 10:49:00,2923
2018-06-16 10:50:00,3084
2018-06-16 10:51:00,2990
2018-06-16 10:52:00,2946
2018-06-16 10:53:00,2990
2018-06-16 10:54:00,3034
2018-06-16 10:55:00,3172
2018-06-16 10:56:00,3012
2018-06-16 10:57:00,2983
2018-06-16 10:58:00,3229
2018-06-16 10:59:00,3373
2018-06-16 11:00:00,3363
2018-06-16 11:01:00,3534
2018-06-16 11:02:00,3386
2018-06-16 11:03:00,3340
2018-06-16 11:04:00,3330
2018-06-16 11:05:00,3287
2018-06-16 11:06:00,3315
2018-06-16 11:07:00,3394
2018-06-16 11:08:00,3408
2018-06-16 11:09:00,3478
2018-06-16 11:10:00,3560
2018-06-16 11:11:00,3440
2018-06-16 11:12:00,3357
2018-06-16 11:13:00,3488
2018-06-16 11:14:00,3647
2018-06-16 11:15:00,3773
2018-06-16 11:16:00,3720
2018-06-16 11:17:00,3758
2018-06-16 11:18:00,3685
2018-06-16 11:19:00,3795
2018-06-16 11:20:00,3970
2018-06-16 11:21:00,3725
2018-06-16 11:22:00,3757
2018-06-16 11:23:00,3902
2018-06-16 11:24:00,3823
2018-06-16 11:25:00,3832
2018-06-16 11:26:00,3817
2018-06-16 11:27:00,3840
2018-06-16 11:28:00,4120
2018-06-16 11:29:00,4251
2018-06-16 11:30:00,4302
2018-06-16 11:31:00,4152
2018-06-16 11:32:00,4222
2018-06-16 11:33:00,4215
2018-06-16 11:34:00,4168
2018-06-16 11:35:00,4126
2018-06-16 11:36:00,4162
2018-06-16 11:37:00,4213
2018-06-16 11:38:00,4248
2018-06-16 11:39:00,4390
2018-06-16 11:40:00,4548
2018-06-16 11:41:00,4457
2018-06-16 11:42:00,4502
2018-06-16 11:43:00,4637
2018-06-16 11:44:00,4461
2018-06-16 11:45:00,4663
2018-06-16 11:46:00,4559
2018-06-16 11:47:00,4661
2018-06-16 11:48:00,4651
2018-06-16 11:49:00,4816
2018-06-16 11:50:00,4668
2018-06-16 11:51:00,4765
2018-06-16 11:52:00,4659
2018-06-16 11:53:00,4774
2018-06-16 11:54:00,4781
2018-06-16 11:55:00,4817
2018-06-16 11:56:00,4729
2018-06-16 11:57:00,4891
2018-06-16 11:58:00,5027
2018-06-16 11:59:00,5252
2018-06-16 12:00:00,5293
2018-06-16 12:01:00,5212
2018-06-16 12:02:00,5147
2018-06-16 12:03:00,5297
2018-06-16 12:04:00,5068
2018-06-16 12:05:00,5036
2018-06-16 12:06:00,5021
2018-06-16 12:07:00,5130
2018-06-16 12:08:00,5265
2018-06-16 12:09:00,5246
2018-06-16 12:10:00,5355
2018-06-16 12:11:00,5419
2018-06-16 12:12:00,5385
2018-06-16 12:13:00,6253
2018-06-16 12:14:00,6768
2018-06-16 12:15:00,6750
2018-06-16 12:16:00,6569
2018-06-16 12:17:00,6632
2018-06-16 12:18:00,6116
2018-06-16 12:19:00,6019
2018-06-16 12:20:00,5911
2018-06-16 12:21:00,5939
2018-06-16 12:22:00,5737
2018-06-16 12:23:00,5655
2018-06-16 12:24:00,5714
2018-06-16 12:25:00,5843
2018-06-16 12:26:00,5885
2018-06-16 12:27:00,5810
2018-06-16 12:28:00,5939
2018-06-16 12:29:00,6131
2018-06-16 12:30:00,6320
2018-06-16 12:31:00,6030
2018-06-16 12:32:00,6222
2018-06-16 12:33:00,6093
2018-06-16 12:34:00,6200
2018-06-16 12:35:00,6046
2018-06-16 12:36:00,6098
2018-06-16 12:37:00,6235
2018-06-16 12:38:00,6305
2018-06-16 12:39:00,6387
2018-06-16 12:40:00,6547
2018-06-16 12:41:00,6458
2018-06-16 12:42:00,6446
2018-06-16 12:43:00,6535
2018-06-16 12:44:00,6518
2018-06-16 12:45:00,6529
2018-06-16 12:46:00,6522
2018-06-16 12:47:00,6795
2018-06-16 12:48:00,6856
2018-06-16 12:49:00,6716
2018-06-16 12:50:00,6594
2018-06-16 12:51:00,6713
2018-06-16 12:52:00,6773
2018-06-16 12:53:00,6684
2018-06-16 12:54:00,6558
2018-06-16 12:55:00,6791
2018-06-16 12:56:00,6563
2018-06-16 12:57:00,6755
2018-06-16 12:58:00,6744
2018-06-16 12:59:00,6863
2018-06-16 13:00:00,6889
2018-06-16 13:01:00,6907
2018-06-16 13:02:00,6998
2018-06-16 13:03:00,6946
2018-06-16 13:04:00,6855
2018-06-16 13:05:00,6795
2018-06-16 13:06:00,6780
2018-06-16 13:07:00,6874
2018-06-16 13:08:00,7020
2018-06-16 13:09:00,6941
2018-06-16 13:10:00,7053
2018-06-16 13:11:00,7101
2018-06-16 13:12:00,7112
2018-06-16 13:13:00,7188
2018-06-16 13:14:00,7367
2018-06-16 13:15:00,7445
